"crash_unit_id","crash_record_id","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"1834599","15373e5176390469fb7d423e83b8fb938f816de80ec178f7d6980c6af25fb6dd3088224188397b6ace6565846c24b29c828725580df1fc91a89b306970a77fdf","2024-06-04T14:00:00.000","2","DRIVER",,"1747582",,"TOYOTA","RAV4","IL","2012","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"unk","unk",,,,"Y","Y","Y",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834548","496e6683716221e3068fa2fcd98353cce7d5e16cc279dd5de1f3b7f09168d45e6e0f4a437a0a26a370ae2d9959597e16f1441744a91f8f6d19643b115b1f0918","2024-06-04T14:00:00.000","1","DRIVER",,"1747525",,"HYUNDAI","SONATA","IL","2013","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,,,,"Y","Y",,,,,,,,"Y","Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834549","496e6683716221e3068fa2fcd98353cce7d5e16cc279dd5de1f3b7f09168d45e6e0f4a437a0a26a370ae2d9959597e16f1441744a91f8f6d19643b115b1f0918","2024-06-04T14:00:00.000","2","DRIVER",,"1747537",,"NISSAN","KICKS","IL","2019","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,,,,"Y","Y",,,,,,,,"Y","Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834545","c10628bb68cec9e9ca447c5b49bd38616bd676399b4f890c6f7e46f5433fd44f1ac0fd14bf0142ae5955b404e4da270d079cced11312674dde04214a455fd859","2024-06-04T14:00:00.000","1","DRIVER",,"1747518",,"UNKNOWN","MOTORIZED","IL",,"UNKNOWN","TRUCK - SINGLE UNIT","TOW TRUCK","N","BACKING",,,"1",,,,,,,,,,,,,,,,,"Y","SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834546","c10628bb68cec9e9ca447c5b49bd38616bd676399b4f890c6f7e46f5433fd44f1ac0fd14bf0142ae5955b404e4da270d079cced11312674dde04214a455fd859","2024-06-04T14:00:00.000","2","DRIVER",,"1747523",,"BUICK","LACROSSE","IL","2008","NONE","PASSENGER","PERSONAL","S","OTHER",,,"1",,,,,,,,,,,"Y","Y","Y",,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834532","a2d60222ad46086cbf23a26a4a47c441db26ed99857cde8370a64a93921765e28180dccbed88f9375e63f8ba2e808951bf2159ad10a7e650a863f37c4fc53fcc","2024-06-04T13:57:00.000","1","DRIVER",,"1747505",,"HONDA","ACCORD","IL","2007","NONE","PASSENGER","PERSONAL","N","TURNING LEFT",,,"1",,,,,"Y",,,,,,,,,,,"Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834533","a2d60222ad46086cbf23a26a4a47c441db26ed99857cde8370a64a93921765e28180dccbed88f9375e63f8ba2e808951bf2159ad10a7e650a863f37c4fc53fcc","2024-06-04T13:57:00.000","2","DRIVER",,"1747512",,"NISSAN","SENTRA","IL","2019","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835267","c1824944e699f235bc1d64e169c28cb6da7342cf26cc7e17467ad24634004fe6e58e4af2156a551c6a61912b29757b5b14e6592deed892f5e267325b7a78d09f","2024-06-04T13:41:00.000","1","DRIVER",,"1748214",,"CHEVROLET","MALIBU","IL","2006","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"Y",,,,"SIDE-LEFT-FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835268","c1824944e699f235bc1d64e169c28cb6da7342cf26cc7e17467ad24634004fe6e58e4af2156a551c6a61912b29757b5b14e6592deed892f5e267325b7a78d09f","2024-06-04T13:41:00.000","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835363","8916e7b4f7b3d54796702cba446bcff995fcd39308183b68d2b3c379b00a45df0240279cda3066603bde6a7cbec57617b9cff76312bc70226ed1a9c62d5e562a","2024-06-04T13:30:00.000","1","DRIVER",,"1748295",,"TOYOTA","SIENNA","IL","2014","UNKNOWN","PASSENGER","PERSONAL","E","BACKING",,,"1",,,,,,,,,,,"Y",,,,,,"N","REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835364","8916e7b4f7b3d54796702cba446bcff995fcd39308183b68d2b3c379b00a45df0240279cda3066603bde6a7cbec57617b9cff76312bc70226ed1a9c62d5e562a","2024-06-04T13:30:00.000","2","DRIVER",,"1748297",,"FORD","ESCAPE","IL","2024","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"Y",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834572","9c3231b44a79c2aeb0fd05165bd0dc9e96619ef9a7791c3f369618bc04de148b764eb7bacf2d7bffd2710b625a0491c83ab0f66a816f1b9d685ca392e16d5dee","2024-06-04T13:20:00.000","1","DRIVER",,"1747551",,"HONDA","CR-V","IL","2022","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD","Y",,"1",,"OWNER'S CHOICE","UNKNOWN",,"Y","Y",,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834573","9c3231b44a79c2aeb0fd05165bd0dc9e96619ef9a7791c3f369618bc04de148b764eb7bacf2d7bffd2710b625a0491c83ab0f66a816f1b9d685ca392e16d5dee","2024-06-04T13:20:00.000","2","DRIVER",,"1747548",,"GENERAL MOTORS CORPORATION (GMC)","SIERRA","IL","2011","UNKNOWN","PICKUP","PERSONAL","W","TURNING LEFT","Y",,"1",,"OWNER'S CHOICE","UNKNOWN",,"Y","Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835093","db7545da1083a4c72282bde64f33f80851c568dad83348bf87ef0dc48aa8640b2af9f2cde46e4863203d699d9be63a052497fa4c00c476d7185ae0258e1f7422","2024-06-04T13:20:00.000","1","DRIVER",,"1748024",,"UNKNOWN","ENCLOSED BODY","XX",,"NONE","VAN/MINI-VAN","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"N","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835094","db7545da1083a4c72282bde64f33f80851c568dad83348bf87ef0dc48aa8640b2af9f2cde46e4863203d699d9be63a052497fa4c00c476d7185ae0258e1f7422","2024-06-04T13:20:00.000","2","DRIVER",,"1748025",,"INFINITI","Q30","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834508","d57f96ad2ee6a3d7f331596c43145a4888b64e3a305cbe94f4e68a08809192869f95976c008e4ec43726a3c0fb229cd5ec044d718023bc12fc32b526d2690003","2024-06-04T13:15:00.000","1","DRIVER",,"1747489","Y","INTERNATIONAL TRAILER CORPORATION","OTHER (EXPLAIN IN NARRATIVE)","NC","2020","NONE","TRUCK - SINGLE UNIT","COMMERCIAL - SINGLE UNIT","W","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER","19382","121018",,,,,"ESTES","NC","MORRISVILLE",,,,,,,,,,,,,,,,,,,"SINGLE UNIT TRUCK, 2 AXLES, 6 TIRES","VAN/ENCLOSED BOX","UNKNOWN",,,
"1834509","d57f96ad2ee6a3d7f331596c43145a4888b64e3a305cbe94f4e68a08809192869f95976c008e4ec43726a3c0fb229cd5ec044d718023bc12fc32b526d2690003","2024-06-04T13:15:00.000","2","DRIVER",,"1747498",,"CADILLAC","CT5","IL","2022","NONE","PASSENGER","PERSONAL","W","PASSING/OVERTAKING",,,"1",,,,,,,,,,,"Y",,,,,,,"SIDE-LEFT-REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834503","aa796ae7c558253983d2a16fe0d4f6d52bf8da1b05ba74344a2d6a17b8bd8bb874dd14219aedd72d2901c69ec02b82ae2bcef6bca73dfd074ed52037e572e33a","2024-06-04T13:10:00.000","1","DRIVER",,"1747488",,"THOMAS BUILT BUS COMPANY","THOMAS BUILT BUS CO.","IL","2017","NONE","BUS OVER 15 PASS.","SCHOOL BUS","E","PASSING/OVERTAKING",,,"1",,,,"Y",,,,,,,,,,,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834504","aa796ae7c558253983d2a16fe0d4f6d52bf8da1b05ba74344a2d6a17b8bd8bb874dd14219aedd72d2901c69ec02b82ae2bcef6bca73dfd074ed52037e572e33a","2024-06-04T13:10:00.000","2","PARKED",,"1747504",,"TOYOTA","COROLLA","IL","2020","UNKNOWN","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,,,,,,,,,,"Y","Y",,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834543","d75a776057a89ea4ace8fb1835d9592f0b4968c0b5179451af7ee921a57bda3f7b28c2ec70ebdca0ba0ec9b2de6f20b154f38950be8907879437c973ba326e28","2024-06-04T13:10:00.000","1","DRIVER",,"1747521",,"MITSUBISHI","OUTLANDER","WI","2018","UNKNOWN","PASSENGER","PERSONAL","E","TURNING LEFT",,,"1",,,,,,,,,,,,,"Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834544","d75a776057a89ea4ace8fb1835d9592f0b4968c0b5179451af7ee921a57bda3f7b28c2ec70ebdca0ba0ec9b2de6f20b154f38950be8907879437c973ba326e28","2024-06-04T13:10:00.000","2","DRIVER",,"1747530",,"HONDA","CR-V","IL","2022","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"Y","Y",,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834496","e64709b676e5b6712074f49dd36437108560cbc17ec815e4fb68b43616b70bbbd3308e0dcb31526810535caedcb854c13af3e4d778f27e8014df74388c60ca0e","2024-06-04T13:10:00.000","1","DRIVER",,"1747471",,"TOYOTA","CAMRY","IL","2010","UNKNOWN","PASSENGER","PERSONAL","N","ENTERING TRAFFIC LANE FROM PARKING",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834497","e64709b676e5b6712074f49dd36437108560cbc17ec815e4fb68b43616b70bbbd3308e0dcb31526810535caedcb854c13af3e4d778f27e8014df74388c60ca0e","2024-06-04T13:10:00.000","2","DRIVER",,"1747475",,"HONDA","CR-V","IL","2014","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,"Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834514","df7136e24064407828d812eec218abe9f8deec144634d2d2da22fcbe1d611cefcde16fad6a16f0968cee46af57e69da0d0921b62f31009800c48a0500f852652","2024-06-04T13:09:00.000","1","DRIVER",,"1747486",,"CHRYSLER","200","IL","2012","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834515","df7136e24064407828d812eec218abe9f8deec144634d2d2da22fcbe1d611cefcde16fad6a16f0968cee46af57e69da0d0921b62f31009800c48a0500f852652","2024-06-04T13:09:00.000","2","DRIVER","3","1747495",,"JEEP","GRAND CHEROKEE","IL","2012","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD","Y",,"4",,"OWNER","PRIVATE LOCATION",,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834557","69763bc07e2ed97bd3fdb6f95030777ed2c96e54198dff4ba40ea1e99fbf8c7ca4c73560d5a7e9bb9eacd694254688d1ffc639d1491d3ecc1f8494c59ff86f83","2024-06-04T13:00:00.000","1","DRIVER",,"1747538",,"UNKNOWN","OTHER (EXPLAIN IN NARRATIVE)",,,"UNKNOWN","PASSENGER","UNKNOWN/NA","S","BACKING",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834558","69763bc07e2ed97bd3fdb6f95030777ed2c96e54198dff4ba40ea1e99fbf8c7ca4c73560d5a7e9bb9eacd694254688d1ffc639d1491d3ecc1f8494c59ff86f83","2024-06-04T13:00:00.000","2","PARKED","1","1747534",,"FORD","F450","IL","2024","NONE","PICKUP","TOW TRUCK","UNKNOWN","PARKED",,,"1",,,,,,,,,,,"Y","Y",,,,,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834498","8136cca7bd5cc676a66339810a95996ab262bb91eb66bbf4e3a5590a18d398b9f432d323c6755b992a7fa19fe993ac78a14fcc8e6cf8519af02c5862fd72b606","2024-06-04T13:00:00.000","1","DRIVER","1","1747478",,"CHEVROLET","EQUINOX","IL","2017","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"2",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834499","8136cca7bd5cc676a66339810a95996ab262bb91eb66bbf4e3a5590a18d398b9f432d323c6755b992a7fa19fe993ac78a14fcc8e6cf8519af02c5862fd72b606","2024-06-04T13:00:00.000","2","DRIVER",,"1747481",,"GENERAL MOTORS CORPORATION (GMC)","TERRAIN","IL","2019","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834683","a72e3222e1f980b170ab193684c2a74c337b6600a735ce90fff5855963f8ccf125a0626a69b1a58a28552d20b4756b7f41c0e12155a1594adbf2ebf07f0eaebb","2024-06-04T13:00:00.000","1","DRIVER",,"1747650",,"FORD","ESCAPE","IN","2013","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","BACKING",,,"1",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834684","a72e3222e1f980b170ab193684c2a74c337b6600a735ce90fff5855963f8ccf125a0626a69b1a58a28552d20b4756b7f41c0e12155a1594adbf2ebf07f0eaebb","2024-06-04T13:00:00.000","2","DRIVER","1","1747665",,"CHEVROLET","EQUINOX","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"2",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835733","aacae1c481190c7513eb791ef063f1a15b90cb1052700548a925ee0f69f94b787eec685d3d0478ff964495c71b0276523c46e9aa609413ac4f123dfc35e225a1","2024-06-04T13:00:00.000","1","DRIVER",,"1748653",,"UNKNOWN","MOTORIZED","IL","2014","UNKNOWN","PASSENGER","TAXI/FOR HIRE","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"Y","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835734","aacae1c481190c7513eb791ef063f1a15b90cb1052700548a925ee0f69f94b787eec685d3d0478ff964495c71b0276523c46e9aa609413ac4f123dfc35e225a1","2024-06-04T13:00:00.000","2","DRIVER",,"1748651",,"FORD","F450","IL","2019","UNKNOWN","BUS OVER 15 PASS.","COMMERCIAL - SINGLE UNIT","W","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,,"Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834512","ba45ec640424ff48f28ab1ccdbe8e4c8027533cad0e693b7ac21310356c61513700ba708882206f66d1ef77f689f30958d83c0d825e5ed9d1f5c8cfa39287fc1","2024-06-04T13:00:00.000","1","DRIVER",,"1747487",,"NISSAN","PATHFINDER","IL","2015","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834513","ba45ec640424ff48f28ab1ccdbe8e4c8027533cad0e693b7ac21310356c61513700ba708882206f66d1ef77f689f30958d83c0d825e5ed9d1f5c8cfa39287fc1","2024-06-04T13:00:00.000","2","DRIVER","1","1747497",,"BUICK","LESABRE","IL","1995","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834553","bce685376ab455d89d4fe53c2d0ca0fe18a8a8fcc59e42a81c01e42914f432728966a6b06858eae9e43d47d7ebf7c50a37b71b45e7496ca5132f7cd86c8837ce","2024-06-04T12:49:00.000","1","DRIVER",,"1747527","N","MACK TRUCKS, INC.","OTHER (EXPLAIN IN NARRATIVE)","IL","2022","UNKNOWN","TRUCK - SINGLE UNIT","CONSTRUCTION/MAINTENANCE","N","PASSING/OVERTAKING",,,"1",,,,"Y",,,,,"N",,,,,,,,,"REAR-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834554","bce685376ab455d89d4fe53c2d0ca0fe18a8a8fcc59e42a81c01e42914f432728966a6b06858eae9e43d47d7ebf7c50a37b71b45e7496ca5132f7cd86c8837ce","2024-06-04T12:49:00.000","2","DRIVER","1","1747532",,"CHEVROLET","TRAIL BLAZER","IL","2004","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","CHANGING LANES",,,"2",,,,,,,,,,,,,,"Y","Y","Y",,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834475","b1790dafd6d5822cc49724526952ce687e03f8a969f7d4794b5d6d3cf30d08b0182a96e7064cf78488c860ae9c1b5338430c801afc1d75faa655f927e9228cec","2024-06-04T12:38:00.000","1","DRIVER","2","1747454",,"HONDA","ACCORD","IL","2008","NONE","PASSENGER","PERSONAL","W","TURNING LEFT",,,"3",,,,,"Y",,,,,,,,,,"Y","Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834476","b1790dafd6d5822cc49724526952ce687e03f8a969f7d4794b5d6d3cf30d08b0182a96e7064cf78488c860ae9c1b5338430c801afc1d75faa655f927e9228cec","2024-06-04T12:38:00.000","2","DRIVER",,"1747472",,"CHEVROLET","SILVERADO","IL","2003","NONE","PICKUP","PERSONAL","N","CHANGING LANES",,,"1",,,,,"Y",,,,,,,,,,,,,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834672","37e41dfcbd54b53beabbd8b3477f2f7389d1f798e5fca8922a2408ae921dd69a0ca223c53c51e9786d412c69632ee3caf23fb9ac25e1dcdf532566a96032744e","2024-06-04T12:36:00.000","1","DRIVER",,"1747649",,"UNKNOWN","MOTORIZED","IL",,"UNKNOWN","PASSENGER","STATE OWNED","UNKNOWN","STRAIGHT AHEAD",,,"1",,,,,,"Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834673","37e41dfcbd54b53beabbd8b3477f2f7389d1f798e5fca8922a2408ae921dd69a0ca223c53c51e9786d412c69632ee3caf23fb9ac25e1dcdf532566a96032744e","2024-06-04T12:36:00.000","2","PARKED","1","1747653",,"ACURA","CL","IL","2011","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","PARKED",,,"1",,,,,,,,,,,"Y","Y","Y","Y","Y",,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834456","25f93cbffb894b0e17a70a51a5161d801407e4a38f0429851f2a4546696de0df4da982cc51d0626a79e58545110b303bf67039cec9299199439831406c952d54","2024-06-04T12:35:00.000","1","DRIVER",,"1747431",,"CHEVROLET","EQUINOX","IL","2011","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"Y",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834457","25f93cbffb894b0e17a70a51a5161d801407e4a38f0429851f2a4546696de0df4da982cc51d0626a79e58545110b303bf67039cec9299199439831406c952d54","2024-06-04T12:35:00.000","2","DRIVER","1","1747438",,"TOYOTA","RAV4","IL","2011","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","STRAIGHT AHEAD",,,"2",,,,,,,,,,"Y",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834981","4140a4f54a67d4764e5d4d24fd5f91e1764de981415b8f59d9bd2157bd6c3f5586b2017b6a57c876e190b9b4f5a002272c3d8b1439ab4595122057d92f6fb1f6","2024-06-04T12:35:00.000","1","DRIVER",,"1747932",,"FORD","F150","IL","2017","NONE","PICKUP","OTHER","S","TURNING LEFT",,,"1",,,,,,,,,,,,"Y","Y","Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834982","4140a4f54a67d4764e5d4d24fd5f91e1764de981415b8f59d9bd2157bd6c3f5586b2017b6a57c876e190b9b4f5a002272c3d8b1439ab4595122057d92f6fb1f6","2024-06-04T12:35:00.000","2","DRIVER",,"1747936",,"MAZDA","CX-5","IL","2018","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","Y",,"1",,"PRIVATE","UNKNOWN",,"Y","Y",,,,,,,,,"N","Y",,"FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834600","82141fe8aa806e5eb7d99d982654f30ee0cd0dfe5a839703271f5da4bbc9ae209fd7a7bb55b2a7563b343db1cd7d4b86d059ac3be20c9e223291239bd78bd445","2024-06-04T12:30:00.000","1","DRIVER",,"1747579",,"VOLKSWAGEN","OTHER (EXPLAIN IN NARRATIVE)","IL","2009","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,"Y","Y","Y",,,,,,"Y","Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834601","82141fe8aa806e5eb7d99d982654f30ee0cd0dfe5a839703271f5da4bbc9ae209fd7a7bb55b2a7563b343db1cd7d4b86d059ac3be20c9e223291239bd78bd445","2024-06-04T12:30:00.000","2","DRIVER",,"1747589",,"DODGE","RAM 1500 VAN","IL","2017","NONE","VAN/MINI-VAN","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,"Y","Y","Y",,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834602","82141fe8aa806e5eb7d99d982654f30ee0cd0dfe5a839703271f5da4bbc9ae209fd7a7bb55b2a7563b343db1cd7d4b86d059ac3be20c9e223291239bd78bd445","2024-06-04T12:30:00.000","3","PARKED",,"1747598",,"FORD","TRANSIT","IL","2015","NONE","VAN/MINI-VAN","SCHOOL BUS","S","PARKED",,,"0",,,,,,,,,,,"Y",,,,,,,"REAR-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1835168","8c49a55e935cb2f5415e37fcd0a98b2bb8c3119704198f4b0e82accfe2c5f422ab68e302ea9fb455f803bfc132d348421b7ffdc6927465d54ff4c4d62a60c2f4","2024-06-04T12:30:00.000","1","DRIVER","5","1748117","Y","FORD","TRANSIT","IL","2019","NONE","VAN/MINI-VAN","STATE OWNED","N","AVOIDING VEHICLES/OBJECTS",,,"6",,,,,,"Y",,,,,,,,,,,,"SIDE-RIGHT","19398",,,,"DRIVER",,"JESSE BROWN VA MEDICAL CENTER","IL","CHICAGO",,,,"N","N",,"N",,"N","U",,,,,,,,,,,,"N","N",
"1835169","8c49a55e935cb2f5415e37fcd0a98b2bb8c3119704198f4b0e82accfe2c5f422ab68e302ea9fb455f803bfc132d348421b7ffdc6927465d54ff4c4d62a60c2f4","2024-06-04T12:30:00.000","2","PARKED",,"1748132",,"ACURA","ZDX","IL","2011","UNKNOWN","UNKNOWN/NA","NOT IN USE","N","PARKED",,,"0",,,,,,,,,,,,,,"Y",,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834519","a02db35b8eaa473b7492431b9b7a5faed5a89f958080fbeefc74e02760980a537339e32e78c76887d708b114bebe04367c1578b054c36935164d0d72d1c0294d","2024-06-04T12:30:00.000","1","DRIVER",,"1747494","N","CHEVROLET","OTHER (EXPLAIN IN NARRATIVE)","IL","2022","NONE","TRUCK - SINGLE UNIT","CONSTRUCTION/MAINTENANCE","W","PASSING/OVERTAKING",,,"1",,,,,,,,,,,,,,,,,"Y","FRONT-RIGHT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834520","a02db35b8eaa473b7492431b9b7a5faed5a89f958080fbeefc74e02760980a537339e32e78c76887d708b114bebe04367c1578b054c36935164d0d72d1c0294d","2024-06-04T12:30:00.000","2","PARKED",,"1747499",,"JEEP","GRAND CHEROKEE","IL","2015","NONE","PASSENGER","PERSONAL","W","PARKED",,,"0",,,,,,,,,,,,,,,"Y",,,"FRONT-LEFT-CORNER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1834448","0e2a89fd99b41993ac17b1dddf108b50fda988f7a56e6110e0ab22941be883ed321bb7b915660c39ac5a2cf5a0ecc54cd385d553301c588a6f5914c28bb188bb","2024-06-04T12:18:00.000","1","DRIVER",,"1747974",,"FORD","F250","IL","2014","UNKNOWN","PICKUP","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"Y","REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
